Sample_ID	Well	Plate_ID	Substrate	Concentration	Isolate	Ribotype	Group	Control	Flag	OD_Baseline	OD_Min	OD_Max	OD_Emp_AUC	Fold_Change	OD_Offset	MSE	dx_auc_lin	dx_auc_log	dx_k_lin	dx_k_log	dx_t_k	dx_gr	dx_dr	dx_td	dx_t_gr	dx_t_dr	dx_death_lin	dx_death_log	dx_lagC	dx_lagP	dx_t0	dx_tf	K_Error > 20%
74	C10	2020-06-22-R1	Fructose	Low	CD4011	RT001	10	0	0	0.092	0.091	0.73	10.939166666666665	5.962616822429906	0.092	0.00010324044334754704	1.3727518937444705	1.0269754370837163	1.193925288874516	0.7856923088003666	4.5	0.4266147640896259	0.21856255127137073	1.624761351237072	3.3333333333333335	4.5	0.0	0.0	2.4292542404683806	0.0	0.0	4.666666666666667	FALSE
74	C10	2020-06-22-R1	Fructose	Low	CD4011	RT001	10	0	0	0.092	0.091	0.73	10.939166666666665	5.962616822429906	0.092	0.00010324044334754704	1.7945565941899704	1.3180413245527247	1.060263706598922	0.7228339875206341	7.333333333333333	0.4004371078515719	-0.07038458817188459	1.7309763929692321	6.0	7.666666666666667	0.024073541619709093	0.011753491927180448	5.044098758397288	4.666666666666667	4.666666666666667	7.833333333333333	FALSE
74	C10	2020-06-22-R1	Fructose	Low	CD4011	RT001	10	0	0	0.092	0.091	0.73	10.939166666666665	5.962616822429906	0.092	0.00010324044334754704	6.0320010167337275	4.889445700532039	0.736770317064998	0.5520272488468838	13.333333333333334	0.34626574820889955	-0.08394811519771696	2.0017780682765505	9.5	16.333333333333332	0.6183655402129096	0.44012388521044876	8.896431442332304	8.333333333333334	7.833333333333333	24.0	FALSE
75	D10	2020-06-22-R1	Fructose	High	CD4011	RT001	10	0	0	0.098	0.097	0.732	12.045333333333334	5.925233644859812	0.098	7.223808214945902e-05	8.415873063668355	4.503290297822293	3.4416010633860425	1.4910149113053501	8.0	0.4261229959933739	0.03797020589446291	1.6266364103258195	5.666666666666667	8.0	0.0	0.0	3.4948451202087214	0.0	0.0	8.166666666666666	FALSE
75	D10	2020-06-22-R1	Fructose	High	CD4011	RT001	10	0	0	0.098	0.097	0.732	12.045333333333334	5.925233644859812	0.098	7.223808214945902e-05	7.796760602952774	6.210503620367273	0.6534553341467515	0.5028672401608856	14.833333333333334	0.20805406290514947	-0.02482224474608748	3.331572433055281	10.166666666666666	19.5	0.2080594802106388	0.13448400875258515	9.021617599385463	8.166666666666666	8.166666666666666	24.0	FALSE
82	C11	2020-06-22-R1	Fructose	Low	CD4015	RT027	11	0	0	0.088	0.085	0.708	9.472333333333335	8.493150684931505	0.088	6.52362797027167e-05	7.4084011970646415	3.966632751584331	3.375506119134319	1.4760221974922152	9.666666666666666	0.4668402590068608	0.03621962476644564	1.484763079419332	7.5	9.666666666666666	0.0	0.0	5.60560210865339	0.0	0.0	9.833333333333334	FALSE
82	C11	2020-06-22-R1	Fructose	Low	CD4015	RT027	11	0	0	0.088	0.085	0.708	9.472333333333335	8.493150684931505	0.088	6.52362797027167e-05	6.34895932940702	4.8372147120709545	0.8249926178245801	0.6015759419986464	18.333333333333332	0.23966383294281154	-0.35513788901776977	2.892164295500288	11.833333333333334	22.333333333333332	1.1288793522145766	0.9638188359413395	10.853416414451697	9.833333333333334	9.833333333333334	24.0	FALSE
83	D11	2020-06-22-R1	Fructose	High	CD4015	RT027	11	0	0	0.094	0.09	0.714	10.067499999999999	8.493150684931505	0.094	5.480976559062906e-05	6.29597036370943	3.584232234116871	2.8530450946958825	1.3488637693637182	9.833333333333334	0.40690776832288394	0.02304535659065704	1.7034503504733498	8.0	9.833333333333334	0.0	0.0	5.736625723102808	0.0	0.0	10.0	FALSE
83	D11	2020-06-22-R1	Fructose	High	CD4015	RT027	11	0	0	0.094	0.09	0.714	10.067499999999999	8.493150684931505	0.094	5.480976559062906e-05	9.276130888189382	6.888225835482532	0.95171953224285	0.6687107954149787	23.833333333333332	0.25920152280620756	-0.0015682605933697378	2.6741632265724684	11.833333333333334	23.833333333333332	0.0	0.0	10.895705836498156	10.0	10.0	24.0	FALSE
94	G12	2020-06-22-R1	Water	None	M120	RT078	12	1	0	0.095	0.094	0.232	4.562833333333334	1.0	0.095	4.400612170428948e-07	1.761187260694688	1.4351039037319795	0.7036814284885449	0.5327914558164822	6.833333333333333	0.16755518163039126	0.03318222684912637	4.136829275079976	4.333333333333333	6.833333333333333	0.0	0.0	2.709314689880454	0.0	0.0	7.0	FALSE
94	G12	2020-06-22-R1	Water	None	M120	RT078	12	1	0	0.095	0.094	0.232	4.562833333333334	1.0	0.095	4.400612170428948e-07	5.803688175921556	4.896005586231527	0.4325156136204038	0.3594320691078491	15.833333333333334	0.083470413151474	-0.00826112962545947	8.304106262204419	9.666666666666666	23.833333333333332	0.02854719462852162	0.02012925735273996	7.825752022602669	7.0	7.0	24.0	FALSE
