Sample_ID	Well	Plate_ID	Substrate	Concentration	Isolate	Ribotype	Group	Control	Flag	OD_Baseline	OD_Min	OD_Max	OD_Emp_AUC	Fold_Change	OD_Offset	MSE	dx_auc_lin	dx_auc_log	dx_k_lin	dx_k_log	dx_t_k	dx_gr	dx_dr	dx_td	dx_t_gr	dx_t_dr	dx_death_lin	dx_death_log	dx_lagC	dx_lagP	dx_t0	dx_tf	K_Error > 20%
225	B5	2020-06-22-R3	Glucose	High	CD2048	RT053	5	0	0	0.1	0.097	0.702	11.786000000000001	6.142857142857142	0.1	2.857026453552e-05	37.890321938062904	20.253708010829023	2.5747299250710705	1.2738896278576053	11.0	0.40464198398098455	-0.10485777032432854	1.7129887851491914	6.333333333333333	11.5	0.37368376040154816	0.11041194502150908	5.151582715205613	5.0	5.0	24.0	FALSE
228	E5	2020-06-22-R3	Trehalose	Low	CD2048	RT053	5	0	0	0.094	0.09	0.23	4.275166666666666	1.3877551020408163	0.094	9.90327608898531e-07	0.8984372070280543	0.7636528833726708	0.5428158720546341	0.4336092351228653	7.166666666666667	0.16747681515495103	0.0650643145881768	4.138764998120124	6.0	7.166666666666667	0.0	0.0	4.256009464092456	1.0	0.0	7.333333333333333	FALSE
228	E5	2020-06-22-R3	Trehalose	Low	CD2048	RT053	5	0	0	0.094	0.09	0.23	4.275166666666666	1.3877551020408163	0.094	9.90327608898531e-07	0.5945604387694963	0.5264069402800451	0.34520084696029896	0.2965433305004155	10.166666666666666	0.17250573829848503	-0.007538660576290864	4.018110860524531	8.666666666666666	10.333333333333334	0.0007188485334856942	0.0005345229098918658	7.794230123653222	7.333333333333333	7.333333333333333	10.5	FALSE
228	E5	2020-06-22-R3	Trehalose	Low	CD2048	RT053	5	0	0	0.094	0.09	0.23	4.275166666666666	1.3877551020408163	0.094	9.90327608898531e-07	1.4803779742574528	1.3772816986875538	0.17473611817672974	0.16104354209907235	18.0	0.0625604583040729	-0.010455194784413818	11.079637191769406	13.666666666666666	21.5	0.03521486989358946	0.03043532554594519	13.069791324619027	11.666666666666666	10.5	24.0	FALSE
229	F5	2020-06-22-R3	Trehalose	High	CD2048	RT053	5	0	0	0.099	0.095	0.212	4.0073333333333325	1.1530612244897958	0.099	1.7292601570279202e-06	0.696832740596039	0.6046142103165045	0.45882075747870177	0.37762840899750916	7.166666666666667	0.13393921383597573	0.10288398880744544	5.175087718588413	5.666666666666667	7.166666666666667	0.0	0.0	4.190743755466675	0.0	0.0	7.333333333333333	FALSE
229	F5	2020-06-22-R3	Trehalose	High	CD2048	RT053	5	0	0	0.099	0.095	0.212	4.0073333333333325	1.1530612244897958	0.099	1.7292601570279202e-06	0.5685305280808609	0.5170867276320339	0.2507108480636535	0.22371206812881872	10.166666666666666	0.10940502208734967	-0.027630178752031213	6.3356066050289	8.333333333333334	10.666666666666666	0.011282271147885936	0.009061619792305797	7.364177192536862	7.333333333333333	7.333333333333333	10.833333333333334	FALSE
229	F5	2020-06-22-R3	Trehalose	High	CD2048	RT053	5	0	0	0.099	0.095	0.212	4.0073333333333325	1.1530612244897958	0.099	1.7292601570279202e-06	1.2822887668241203	1.1967995469098078	0.16787187393241432	0.15518318141320941	19.0	0.053879147530815165	-0.011503275272030484	12.86485054655909	14.666666666666666	20.166666666666668	0.03832469355266643	0.03336635432846702	13.652497697628492	12.0	10.833333333333334	24.0	FALSE
232	A6	2020-06-22-R3	Glucose	Low	CD2058	Unknown	6	0	0	0.09	0.09	0.607	8.847166666666666	5.681318681318682	0.09	0.00014727849211251324	17.07016776639075	8.486526322947313	3.2884519945631734	1.455925827393188	8.666666666666666	0.4044860920082204	-0.10998282351853553	1.7136489838712636	6.333333333333333	11.333333333333334	0.196923160515019	0.04700712912778271	4.057869068295185	0.0	0.0	11.5	FALSE
232	A6	2020-06-22-R3	Glucose	Low	CD2058	Unknown	6	0	0	0.09	0.09	0.607	8.847166666666666	5.681318681318682	0.09	0.00014727849211251324	4.62422494599172	3.794589435066193	0.5726438996713075	0.45275821553050033	16.5	0.29902311007425947	-0.07765210184348759	2.3180388311385327	13.5	20.166666666666668	0.3351810832621167	0.23969504786733098	12.915605561704973	12.333333333333334	11.5	24.0	FALSE
233	B6	2020-06-22-R3	Glucose	High	CD2058	Unknown	6	0	0	0.105	0.102	0.638	9.919	5.857142857142858	0.105	0.0001298913263744187	17.959930657970343	8.850381589152263	3.346339559743707	1.4693340103384331	8.833333333333334	0.44846847202682305	-0.13357377169061907	1.5455873128100026	6.333333333333333	11.833333333333334	0.511823206994177	0.1252906974880228	4.339808427959157	0.0	0.0	12.0	FALSE
233	B6	2020-06-22-R3	Glucose	High	CD2058	Unknown	6	0	0	0.105	0.102	0.638	9.919	5.857142857142858	0.105	0.0001298913263744187	5.2054992055303275	4.155760075919407	0.59121242398977	0.46449625646440484	21.333333333333332	0.33347539539465115	-0.049306622865349106	2.078555689962196	13.833333333333334	23.833333333333332	0.04023264766671364	0.025609411476188892	13.435655740674436	12.833333333333334	12.0	24.0	FALSE
234	C6	2020-06-22-R3	Fructose	Low	CD2058	Unknown	6	0	0	0.095	0.092	0.503	7.432166666666666	4.483516483516484	0.095	1.280030558886819e-05	9.182426184646783	5.225316374104463	2.5871647733402354	1.27736213374831	9.833333333333334	0.32040807553571476	-0.017483536887995584	2.1633261877092815	6.833333333333333	10.333333333333334	0.019056168568274412	0.005326480936626687	4.488630453167512	0.0	0.0	10.5	FALSE
234	C6	2020-06-22-R3	Fructose	Low	CD2058	Unknown	6	0	0	0.095	0.092	0.503	7.432166666666666	4.483516483516484	0.095	1.280030558886819e-05	2.9116556870433277	2.528925695876248	0.4777563616588467	0.3905249656759222	19.0	0.10569517366269285	-0.10515272215111635	6.557983269624022	13.666666666666666	20.666666666666668	0.3880111368297996	0.3045810354449623	12.635159291872727	11.5	10.5	24.0	FALSE
236	E6	2020-06-22-R3	Trehalose	Low	CD2058	Unknown	6	0	0	0.094	0.092	0.344	5.592833333333332	2.747252747252747	0.094	1.0515752313083942e-05	4.759993396474623	3.2318093437888082	1.5713177066857047	0.9444184938447429	9.333333333333334	0.22195195910873966	-0.03417277074074824	3.1229604070327475	6.833333333333333	9.666666666666666	0.01526405300644118	0.005953966282450485	4.304764279368509	0.0	0.0	9.833333333333334	FALSE
236	E6	2020-06-22-R3	Trehalose	Low	CD2058	Unknown	6	0	0	0.094	0.092	0.344	5.592833333333332	2.747252747252747	0.094	1.0515752313083942e-05	3.4532597059781582	3.0119326177740047	0.3989441076911009	0.33571774327060444	15.333333333333334	0.16226401989087458	-0.05722128263698625	4.271724446529175	12.0	19.333333333333332	0.24133090353159092	0.18935744050474534	11.310608512497199	10.666666666666666	9.833333333333334	24.0	FALSE
238	G6	2020-06-22-R3	Water	None	CD2058	Unknown	6	1	0	0.089	0.086	0.18	3.4353333333333333	1.0	0.089	1.597578048212606e-06	0.7021289719192861	0.6039928316501751	0.483008058947626	0.39407249736060224	7.0	0.15125456829948167	0.0996626893335587	4.58265286366442	5.833333333333333	7.0	0.0	0.0	4.2260715338588986	0.8333333333333334	0.0	7.166666666666667	FALSE
238	G6	2020-06-22-R3	Water	None	CD2058	Unknown	6	1	0	0.089	0.086	0.18	3.4353333333333333	1.0	0.089	1.597578048212606e-06	1.7922329894378666	1.5941506144943094	0.32566494736130447	0.28191418062019685	9.833333333333334	0.1485802773627928	-0.042998352813015395	4.665135863675013	8.5	14.833333333333334	0.140941523383749	0.11240483076182961	7.406751617693935	7.166666666666667	7.166666666666667	15.0	FALSE
238	G6	2020-06-22-R3	Water	None	CD2058	Unknown	6	1	0	0.089	0.086	0.18	3.4353333333333333	1.0	0.089	1.597578048212606e-06	0.0063741106850455625	-0.0021954999349374435	0.08609900320201791	0.08259238052608009	23.833333333333332	0.045881654225797326	-0.004183490367152815	15.107283995227395	20.666666666666668	23.833333333333332	0.0	0.0	20.542729592828955	16.333333333333332	15.0	24.0	FALSE
240	A7	2020-06-22-R3	Glucose	Low	CD3014	RT001	7	0	0	0.096	0.096	0.666	10.472	6.404494382022473	0.096	5.060793796796829e-05	4.198172919893101	2.7639257471835275	2.3620715896969053	1.2125573285422562	7.666666666666667	0.35810667628330073	0.28464738935933837	1.9355885451618657	6.333333333333333	7.666666666666667	0.0	0.0	4.149267296469045	0.0	0.0	7.833333333333333	FALSE
240	A7	2020-06-22-R3	Glucose	Low	CD3014	RT001	7	0	0	0.096	0.096	0.666	10.472	6.404494382022473	0.096	5.060793796796829e-05	11.083114889037287	8.299380416148358	0.934406652989348	0.6598006401763168	11.0	0.2968675384083757	-0.057754097485067275	2.3348702396906766	8.833333333333334	23.833333333333332	0.48580977675603365	0.2892052238034506	7.859025879630001	7.833333333333333	7.833333333333333	24.0	FALSE
241	B7	2020-06-22-R3	Glucose	High	CD3014	RT001	7	0	0	0.094	0.092	0.505	8.101833333333333	4.617977528089888	0.094	1.5366568754729885e-05	1.4919282151470394	1.2183636139357266	0.9564612831489854	0.6711373736399119	7.0	0.27665395315630226	0.2515836267020158	2.505466387347573	6.166666666666667	7.0	0.0	0.0	4.5436850896677115	0.0	0.0	7.166666666666667	FALSE
241	B7	2020-06-22-R3	Glucose	High	CD3014	RT001	7	0	0	0.094	0.092	0.505	8.101833333333333	4.617977528089888	0.094	1.5366568754729885e-05	21.34122840866646	13.453523846460154	1.6228923951562928	0.9642776764657753	11.5	0.3570581637238528	-0.02194912407185182	1.9412724619735127	8.833333333333334	19.833333333333332	0.36313821793942	0.1490216402405673	7.421498583292995	7.166666666666667	7.166666666666667	24.0	FALSE
242	C7	2020-06-22-R3	Fructose	Low	CD3014	RT001	7	0	0	0.095	0.092	0.547	8.687333333333335	5.078651685393259	0.095	8.974937814070195e-06	0.9968142674057922	0.8027794190699188	0.8680786589521088	0.6249104475668459	6.666666666666667	0.3050328200011051	0.27050285229239646	2.2723691849206067	6.0	6.666666666666667	0.0	0.0	4.591413156288656	0.6666666666666666	0.0	6.833333333333333	FALSE
242	C7	2020-06-22-R3	Fructose	Low	CD3014	RT001	7	0	0	0.095	0.092	0.547	8.687333333333335	5.078651685393259	0.095	8.974937814070195e-06	25.39330463252157	15.115062503736524	1.939540977970296	1.0782534392189658	11.5	0.44466516424169605	-0.11695937416482619	1.558807022227601	8.5	18.0	0.8327818358790742	0.3331026241294466	7.212735536423538	6.833333333333333	6.833333333333333	24.0	FALSE
244	E7	2020-06-22-R3	Trehalose	Low	CD3014	RT001	7	0	0	0.092	0.09	0.195	3.6808333333333327	1.157303370786517	0.092	1.5774835909801022e-06	0.1757668654572606	0.1610373995719874	0.23280282863112944	0.20929029949804243	6.333333333333333	0.15779330487042204	0.10573749823143674	4.392754059680475	5.666666666666667	6.333333333333333	0.0	0.0	4.912161044176398	0.0	0.0	6.5	FALSE
244	E7	2020-06-22-R3	Trehalose	Low	CD3014	RT001	7	0	0	0.092	0.09	0.195	3.6808333333333327	1.157303370786517	0.092	1.5774835909801022e-06	0.1736190579766327	0.16296375844339567	0.18287711676948226	0.1679497053570604	8.166666666666666	0.12623535821160414	0.04191577701334836	5.490911503558659	7.333333333333333	8.166666666666666	0.0	0.0	6.611905334980132	6.5	6.5	8.333333333333334	FALSE
244	E7	2020-06-22-R3	Trehalose	Low	CD3014	RT001	7	0	0	0.092	0.09	0.195	3.6808333333333327	1.157303370786517	0.092	1.5774835909801022e-06	0.3099497185874256	0.28367315043281277	0.24280852416751952	0.21737375735417303	10.5	0.17520918408054165	-0.015685656572255225	3.9561121421655243	9.5	10.666666666666666	0.0014948531377219076	0.0012035263974132793	8.841055623204841	8.333333333333334	8.333333333333334	10.833333333333334	FALSE
244	E7	2020-06-22-R3	Trehalose	Low	CD3014	RT001	7	0	0	0.092	0.09	0.195	3.6808333333333327	1.157303370786517	0.092	1.5774835909801022e-06	0.1395305877934987	0.1360195513089359	0.07270144139537993	0.07018017832816503	15.5	0.03860459234747499	-0.014006430235716523	17.9550446827936	14.833333333333334	15.666666666666666	0.0015012409426906625	0.0014004758042593934	13.404207013554867	11.333333333333334	10.833333333333334	15.833333333333334	FALSE
244	E7	2020-06-22-R3	Trehalose	Low	CD3014	RT001	7	0	0	0.092	0.09	0.195	3.6808333333333327	1.157303370786517	0.092	1.5774835909801022e-06	0.3850827649851058	0.37348787362248803	0.07539764522738412	0.07269049571965047	22.0	0.04735727296660785	-0.0077097938404896	14.636551835421166	17.166666666666668	23.833333333333332	0.00035086113982552014	0.0003263150055456965	16.85667172842477	16.333333333333332	15.833333333333334	24.0	FALSE
245	F7	2020-06-22-R3	Trehalose	High	CD3014	RT001	7	0	0	0.095	0.091	0.211	3.9486666666666665	1.303370786516854	0.095	6.127398139777718e-06	0.2560196510689421	0.22882687287107037	0.25812289144079936	0.22962084145685283	6.5	0.11445255459920929	0.06380442312770133	6.056196674571508	5.333333333333333	6.5	0.0	0.0	4.282330615916768	0.0	0.0	6.666666666666667	FALSE
245	F7	2020-06-22-R3	Trehalose	High	CD3014	RT001	7	0	0	0.095	0.091	0.211	3.9486666666666665	1.303370786516854	0.095	6.127398139777718e-06	9.687440424051081	7.530859952650565	0.7383121227059861	0.5529145980070127	23.666666666666668	0.1801655555687069	-0.005309776065864683	3.8472791226490055	8.666666666666666	23.833333333333332	0.0004927523628295294	0.00028350617179773163	7.438403369334132	6.666666666666667	6.666666666666667	24.0	FALSE
246	G7	2020-06-22-R3	Water	None	CD3014	RT001	7	1	0	0.088	0.084	0.177	3.3658333333333332	1.0	0.088	2.154217975959652e-06	0.5983670077481975	0.5184076902197323	0.3958710111210557	0.33351860116071985	7.666666666666667	0.11726812819578156	0.06920204564431712	5.91078915664725	6.0	7.666666666666667	0.0	0.0	4.5099847712846035	1.5	0.0	7.833333333333333	FALSE
246	G7	2020-06-22-R3	Water	None	CD3014	RT001	7	1	0	0.088	0.084	0.177	3.3658333333333332	1.0	0.088	2.154217975959652e-06	0.7250229012733395	0.6552223913307076	0.2755890946779027	0.2434081069465585	11.5	0.09408381948613966	-0.01173460389058043	7.367336746591789	9.5	12.0	0.0041728704312680165	0.0032766905776241417	8.084880430716503	7.833333333333333	7.833333333333333	12.166666666666666	FALSE
246	G7	2020-06-22-R3	Water	None	CD3014	RT001	7	1	0	0.088	0.084	0.177	3.3658333333333332	1.0	0.088	2.154217975959652e-06	0.7606523861873553	0.7269953082622022	0.12997300732331563	0.12219374511444314	23.833333333333332	0.020218126199149644	-0.0020265340304167134	34.28345306248501	14.5	23.833333333333332	0.0	0.0	13.829735642586462	12.833333333333334	12.166666666666666	24.0	FALSE
258	C9	2020-06-22-R3	Fructose	Low	CD4010	RT027	9	0	0	0.094	0.087	0.602	8.626499999999998	5.906976744186046	0.094	1.5211809912477286e-05	7.477908891880846	4.008173714867148	3.0898847961554923	1.4085168024588612	10.666666666666666	0.4147024360539253	-0.007459014489154392	1.6714326232455812	8.666666666666666	10.833333333333334	0.0004186096122928973	0.00010235765980559641	6.404789334898389	1.1666666666666667	0.0	11.0	FALSE
258	C9	2020-06-22-R3	Fructose	Low	CD4010	RT027	9	0	0	0.094	0.087	0.602	8.626499999999998	5.906976744186046	0.094	1.5211809912477286e-05	5.054016447397751	4.133528924071008	0.5798708632391092	0.457343111571477	19.333333333333332	0.21576042106372742	-0.31175496500098954	3.2125779934180607	13.0	23.833333333333332	0.5239841187226284	0.40296218154995556	11.988493572826558	11.333333333333334	11.0	24.0	FALSE
259	D9	2020-06-22-R3	Fructose	High	CD4010	RT027	9	0	0	0.093	0.087	0.604	9.0005	5.941860465116279	0.093	2.488549300191436e-05	6.9429103848600695	3.811334533392135	3.1487780687002047	1.4228138496092042	10.833333333333334	0.3798108718630055	-0.008602051563729268	1.8249798305140603	9.166666666666666	10.833333333333334	0.0	0.0	6.431174919530671	0.0	0.0	11.0	FALSE
259	D9	2020-06-22-R3	Fructose	High	CD4010	RT027	9	0	0	0.093	0.087	0.604	9.0005	5.941860465116279	0.093	2.488549300191436e-05	5.969411840745563	4.812902987257805	0.5767336701774626	0.45535540987407064	15.333333333333334	0.27184369946465026	-0.034385029483663135	2.5498004254833946	12.5	23.833333333333332	0.0158313983911591	0.010091376459301138	11.799466312864507	11.333333333333334	11.0	24.0	FALSE
261	F9	2020-06-22-R3	Trehalose	High	CD4010	RT027	9	0	0	0.087	0.082	0.432	6.604666666666666	4.011627906976743	0.087	1.7647252186486777e-05	6.514710525836933	3.6996640611511653	2.5935290395967	1.2791347390393042	10.333333333333334	0.38662444189397427	-0.027158303607533903	1.7928177979757165	8.166666666666666	10.666666666666666	0.013661169868464107	0.0038088472049493394	6.21346195868942	0.0	0.0	10.833333333333334	FALSE
261	F9	2020-06-22-R3	Trehalose	High	CD4010	RT027	9	0	0	0.087	0.082	0.432	6.604666666666666	4.011627906976743	0.087	1.7647252186486777e-05	3.1147105878701002	2.6706103854476417	0.3810976121401983	0.32287855414521416	23.166666666666668	0.18628551740781127	-0.021190034203341996	3.7208860366881127	14.833333333333334	23.833333333333332	0.0071809895570587035	0.005213044440200321	14.195541989565207	11.5	10.833333333333334	24.0	FALSE
262	G9	2020-06-22-R3	Water	None	CD4010	RT027	9	1	0	0.082	0.079	0.168	3.0995	1.0	0.082	1.211424081265965e-06	0.7654855269712435	0.6253598856720722	0.5986226102779062	0.46914238990927504	9.0	0.1829642612667112	0.11680133077491742	3.788429367358955	8.0	9.0	0.0	0.0	6.276713835323688	0.0	0.0	9.166666666666666	FALSE
262	G9	2020-06-22-R3	Water	None	CD4010	RT027	9	1	0	0.082	0.079	0.168	3.0995	1.0	0.082	1.211424081265965e-06	2.140190232655142	1.977309721451065	0.24911379906096154	0.22243433913146182	11.166666666666666	0.14757401904924367	-0.04795892660989635	4.696945878587548	10.166666666666666	11.666666666666666	0.19311883252806172	0.16795092039956672	9.301839942956754	9.166666666666666	9.166666666666666	24.0	FALSE
